qid,question,gold_answer,gold_url,predicted_answer,mrr_url,exact_match,recall_at_k,time,retrieved_urls
Q66,Who was the host of the event? (Answer: A).,Eva Longoria,https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards,Bebe Rexha,1.0,0,1,1.3906824588775635,"['https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/Reeltime_Pictures', 'https://en.wikipedia.org/wiki/Reeltime_Pictures']"
Q67,"What is the main virtue of Rosenberg's translation?Options:A He has preserved the Yahwist's ironic tone and stance, while remembering throughout how individual her irony is.""B Rosenberg's translation ""avoided"" the blandness of the modern versions"" of the Bible.C He has preserved the Yahwist's ironic tone and stance, while remembering throughout how individual her irony is.""D Rosenberg's translation ""avoided"" the blandness of the modern versions"" of the Bible.Answer",A,https://en.wikipedia.org/wiki/David_Rosenberg_(poet),A,1.0,1,1,1.0338540077209473,"['https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Gudrun_Kr%C3%A4mer', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/Demonizing_the_enemy', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)']"
Q68,What was the name of the book that Thalab edited? Answer: Kitb al-Fa.,Die Grammat (transl. from MS in the British Museum),https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab,Alive: The Literary Core of the Kabbalah,0.25,0,1,1.7781109809875488,"['https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Paul_E._Kahle', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Bibliotheca_Palatina', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep']"
Q69,What is the name of the company that polluted the Pawcatuck River? Answer: Bradford Dyeing Association,Bradford Dyeing Association,"https://en.wikipedia.org/wiki/Bradford,_Rhode_Island",Bradford Dyeing Association,1.0,1,1,1.298656940460205,"['https://en.wikipedia.org/wiki/Bradford,_Rhode_Island', 'https://en.wikipedia.org/wiki/Bradford,_Rhode_Island', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee', 'https://en.wikipedia.org/wiki/Bloody_Mary_(cocktail)', 'https://en.wikipedia.org/wiki/Hood_River_Bridge', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/Bradford,_Rhode_Island', 'https://en.wikipedia.org/wiki/Biosolids']"
Q70,What is the format of the 2025–26 Southern Counties East Football League season? Answer: Premier Division,two divisions,https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League,Premier Division,1.0,0,1,1.9406301975250244,"['https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/Gavan_Holohan', 'https://en.wikipedia.org/wiki/Kindle_Vildor', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Denmark_Series', 'https://en.wikipedia.org/wiki/Gavan_Holohan', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Mumbai_City_FC_season', 'https://en.wikipedia.org/wiki/Ontario_Junior_B_Lacrosse_League', 'https://en.wikipedia.org/wiki/Edevaldo_Grimaldi', 'https://en.wikipedia.org/wiki/Li_Shu_Yeung']"
Q71,What is the name of the ridge that is located in Marin County?Options:A Bolinas Ridge.B Bolinas Ridge.C Bolinas Lagoon.D Bolinas Lagoon.Answer:A,A,https://en.wikipedia.org/wiki/Bolinas_Ridge,A,1.0,1,1,0.9513750076293945,"['https://en.wikipedia.org/wiki/Bolinas_Ridge', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Huasca_de_Ocampo', 'https://en.wikipedia.org/wiki/Saint-Jean-de-Daye_Airfield', 'https://en.wikipedia.org/wiki/Jeff_Davis_County,_Texas', 'https://en.wikipedia.org/wiki/Hobart_Bay,_Alaska', 'https://en.wikipedia.org/wiki/Westerleigh', 'https://en.wikipedia.org/wiki/Ambarchik', 'https://en.wikipedia.org/wiki/Hunzah%C3%BAa_Well', 'https://en.wikipedia.org/wiki/RotorWay_Exec']"
Q72,What was the name of the term used in the 1949 Constitution? Answer: Tionghoa,Cina,https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians,Tionghoa,1.0,0,1,1.308908224105835,"['https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians', 'https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians', 'https://en.wikipedia.org/wiki/Palo_de_Mayo', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Ananda_Mahidol', 'https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians']"
Q73,What is the largest city in France? Answer: Lille,Lille,https://en.wikipedia.org/wiki/Nord-Pas-de-Calais,Lille,1.0,1,1,0.9348499774932861,"['https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Arvi,_Wardha']"
Q74,"What was the initial rate of exchange of the Zambian pound?, Kwacha, or 20 shillings or 240 Zambian pence. The initial rate of exchange of the Zambian pound was what?, Kwacha, or 20 shillings or 240 Zambian pence. The initial rate of exchange of the Zambian pound was what?, Kwacha, or 20 shillings or 240 Zambian pence. The initial rate of exchange of the Zambian pound was what?, Kwacha, or 20 shillings or","The fastest train in the United States up to that time, Penn Central's Metroliner,",https://en.wikipedia.org/wiki/January_1969,"Kwacha, or 20 shillings or 240 Zambian pence.",0.3333333333333333,0,1,2.210787057876587,"['https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Luuq', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians']"
Q75,"At the Antibes tournament, Davydova tied for sixth place AA – and won bronze on vault, only 0.025 behind world vault champion Olga Korbut – but only the top five and one gymnast in ninth place were chosen for the Soviet Olympic team. Which of the following is true? _",Davydova,https://en.wikipedia.org/wiki/Yelena_Davydova,Davydova tied for sixth place AA – and won bronze on vault,1.0,0,1,2.1064863204956055,"['https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/2017_Omloop_Het_Nieuwsblad', 'https://en.wikipedia.org/wiki/Willem_Coertzen']"
Q76,"What genre of disco called ""nu-disco"" began breaking into the mainstream? Answer: disco",disco-influenced,https://en.wikipedia.org/wiki/Disco,disco,1.0,0,1,0.969353437423706,"['https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco']"
Q77,"What is the name of the song that Satoshi is set to represent Moldova at the 2026 Eurovision Song Contest? Answer: Viva, Moldova","Viva, Moldova",https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest,Bolinhas Amarelas,1.0,0,1,2.6721081733703613,"['https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Promised_Heaven', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini']"
Q78,What is the name of Kim's mother? Answer: Carol,Carol,https://en.wikipedia.org/wiki/Prodigal_Sons_(film),Carol,1.0,1,1,0.9529149532318115,"['https://en.wikipedia.org/wiki/Prodigal_Sons_(film)', 'https://en.wikipedia.org/wiki/Prodigal_Sons_(film)', 'https://en.wikipedia.org/wiki/Flora_Montgomery', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Flora_Montgomery', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Maymunah_bint_al-Harith', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Mila_Robert', 'https://en.wikipedia.org/wiki/Bloody_Mary_(cocktail)']"
Q79,What is the name of the church that was destroyed in the Great Fire of 1666? _,St Laurence Pountney,https://en.wikipedia.org/wiki/St_Laurence_Pountney,St Laurence Pountney,1.0,1,1,1.3238534927368164,"['https://en.wikipedia.org/wiki/St_Laurence_Pountney', 'https://en.wikipedia.org/wiki/St_Nicholas%27_Church,_Ganton', 'https://en.wikipedia.org/wiki/Westerleigh', 'https://en.wikipedia.org/wiki/Santa_Rita_da_Cascia_alle_Vergini', 'https://en.wikipedia.org/wiki/Verona_Orational', 'https://en.wikipedia.org/wiki/Church_of_the_Holy_Cross,_Sherston', 'https://en.wikipedia.org/wiki/East_Peak_Fire', 'https://en.wikipedia.org/wiki/The_Great_Tower', 'https://en.wikipedia.org/wiki/Episcopal_Diocese_of_South_Carolina_(1785%E2%80%932012)', 'https://en.wikipedia.org/wiki/Lion_Grove_Garden']"
Q80,"What was the name of the battle that took place in Tiracol?, Answer: Battle of Tiracol",The Battle of Tiracol,https://en.wikipedia.org/wiki/Siege_of_Tiracol,The Battle of Tiracol,1.0,1,1,1.3706226348876953,"['https://en.wikipedia.org/wiki/Siege_of_Tiracol', 'https://en.wikipedia.org/wiki/Battle_of_the_Ascent_of_Lebonah', 'https://en.wikipedia.org/wiki/Battle_of_Combapata', 'https://en.wikipedia.org/wiki/Siege_of_Tiracol', 'https://en.wikipedia.org/wiki/Battle_of_the_Ascent_of_Lebonah', 'https://en.wikipedia.org/wiki/Battle_of_the_Ascent_of_Lebonah', 'https://en.wikipedia.org/wiki/Battle_of_Point_4875', 'https://en.wikipedia.org/wiki/Saint-Jean-de-Daye_Airfield', 'https://en.wikipedia.org/wiki/Robert_Scallon', 'https://en.wikipedia.org/wiki/Battle_of_the_Ascent_of_Lebonah']"
Q81,What is Wu Dajing's full name?,Wu Dajing,https://en.wikipedia.org/wiki/Wu_Dajing,Wu Jianqiu,1.0,0,1,1.3533899784088135,"['https://en.wikipedia.org/wiki/Wu_Dajing', 'https://en.wikipedia.org/wiki/Wu_(state)', 'https://en.wikipedia.org/wiki/Wu_Yingyin', 'https://en.wikipedia.org/wiki/Lion_Grove_Garden', 'https://en.wikipedia.org/wiki/Ananda_Mahidol', 'https://en.wikipedia.org/wiki/Maymunah_bint_al-Harith', 'https://en.wikipedia.org/wiki/Yan_Kingdom_(Han_dynasty)', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Yan_Kingdom_(Han_dynasty)']"
Q82,"What was the name of the character that Hewitt played in the radio version of the show? Answer: Edward ""Buzz"" Corry","Commander-in-Chief Edward ""Buzz"" Corry",https://en.wikipedia.org/wiki/Virginia_Hewitt,"Edward ""Buzz"" Corry",1.0,0,1,1.7424945831298828,"['https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Reeltime_Pictures', 'https://en.wikipedia.org/wiki/Gary_Farmer', 'https://en.wikipedia.org/wiki/Hard-Fi', 'https://en.wikipedia.org/wiki/Crosbie_Ward']"
Q83,What is the first occupation of Heather Charisse McGhee? _ .Options:A author and nonprofit executive.B professor and activist.C professor and activist.D professor and activist.Answer:A,A author and nonprofit executive,https://en.wikipedia.org/wiki/Heather_McGhee,A author and nonprofit executive.,1.0,0,1,1.322995662689209,"['https://en.wikipedia.org/wiki/Heather_McGhee', 'https://en.wikipedia.org/wiki/The_White_Heather', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Paul_E._Kahle', 'https://en.wikipedia.org/wiki/Gudrun_Kr%C3%A4mer', 'https://en.wikipedia.org/wiki/Susan_Middleton', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Susan_Middleton', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik']"
Q84,What award did Ivanauskas receive in 2005?,"Ivanauskas, Ivanauskas was able to create a unique and unique style of dance.",https://en.wikipedia.org/wiki/Gytis_Ivanauskas,AFL Women's Rising Star award,1.0,0,1,1.7700552940368652,"['https://en.wikipedia.org/wiki/Gytis_Ivanauskas', 'https://en.wikipedia.org/wiki/Gytis_Ivanauskas', 'https://en.wikipedia.org/wiki/Bengt-Erik_Grahn', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/AFL_Women%27s_Rising_Star', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Paul_E._Kahle', 'https://en.wikipedia.org/wiki/Ivan_Huklek', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Alexander_Herzen_Foundation']"
Q85,What was the name of the person who was born in Drogheda? Answer: Eachmarcach  Catháin,Catháin,https://en.wikipedia.org/wiki/Eachmarcach_%C3%93_Cath%C3%A1in,Echlin O'Cahan or Ackland.,1.0,0,1,2.1438026428222656,"['https://en.wikipedia.org/wiki/Eachmarcach_%C3%93_Cath%C3%A1in', 'https://en.wikipedia.org/wiki/Merlapaka_Gandhi', 'https://en.wikipedia.org/wiki/Phraya_Ratsadanupradit_Mahitsaraphakdi', 'https://en.wikipedia.org/wiki/Crommyonian_Sow', 'https://en.wikipedia.org/wiki/Kirsten_Hermansen', 'https://en.wikipedia.org/wiki/Murder_of_Joy_Morgan', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Bloody_Mary_(cocktail)', 'https://en.wikipedia.org/wiki/Ananda_Mahidol', 'https://en.wikipedia.org/wiki/January_1969']"
Q86,What is the name of the school that is located to the south of the Imperial Citadel of Thăng Long? Answer: The Imperial Academy,The Imperial Academy,"https://en.wikipedia.org/wiki/Temple_of_Literature,_Hanoi",[3],1.0,0,1,1.1015374660491943,"['https://en.wikipedia.org/wiki/Temple_of_Literature,_Hanoi', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/%C3%89cole_Amal', 'https://en.wikipedia.org/wiki/Lion_Grove_Garden', 'https://en.wikipedia.org/wiki/Bruck_an_der_Leitha', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Hunzah%C3%BAa_Well', 'https://en.wikipedia.org/wiki/Cania_Gorge_National_Park', 'https://en.wikipedia.org/wiki/Henry_Luard']"
Q87,Which award was the biggest winner of the night?,Best Hip-Hop,https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards,The AFL Women's Rising Star award,1.0,0,1,1.8931024074554443,"['https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/AFL_Women%27s_Rising_Star', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards']"
Q88,"Who was the Liberal candidate for Toronto—Danforth in the 2006 federal election?, Answer: Deborah Coyne",Deborah Coyne,https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election,Deborah Coyne,1.0,1,1,1.5685949325561523,"['https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election']"
Q89,How many electors did the New York State Legislature have?,8,https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election,[2],1.0,0,1,1.074030876159668,"['https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/Joseph_F._Bruno', 'https://en.wikipedia.org/wiki/89th_Minnesota_Legislature', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/Joseph_F._Bruno']"
Q90,What is the name of the city in Kottayam district? Answer: Kottayam.,The current collectorate is Sri. Chetan Kumar Meena,https://en.wikipedia.org/wiki/Kottayam,Kottayam.,1.0,0,1,1.4183242321014404,"['https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Niitsu,_Niigata', 'https://en.wikipedia.org/wiki/Luuq']"
Q91,Which of the following is not a candidate? _,Bertschi,https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election,Elmo Henderson,1.0,0,1,1.1394708156585693,"['https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/Willem_Coertzen', 'https://en.wikipedia.org/wiki/Public_Policy_Polling', 'https://en.wikipedia.org/wiki/Asphodelaceae', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/Elmo_Henderson', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election']"
Q92,What was the name of the plant pathologist who praised the scientific works of F.A.Babayev? Answer: Prof. Dr. Stephen Wilhelm,"— Baku, Azerbaijan: 1977; The use of pesticides in agriculture of Azerbaijan SSR.",https://en.wikipedia.org/wiki/Firuddin_Babayev,Prof. Dr. Stephen Wilhelm,1.0,0,1,1.436370611190796,"['https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Alexander_Herzen_Foundation', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Dr._Brinks_%26_Dr._Brinks']"
Q93,What is the name of the Water Lanes? Answer: First Lane.,Kergate,https://en.wikipedia.org/wiki/The_Water_Lanes,The Water Lanes were three medieval streets in the city of York in the north.,1.0,0,1,2.1483325958251953,"['https://en.wikipedia.org/wiki/The_Water_Lanes', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/Bolinas_Ridge', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Luuq', 'https://en.wikipedia.org/wiki/Hood_River_Bridge', 'https://en.wikipedia.org/wiki/Modi_River', 'https://en.wikipedia.org/wiki/Westerleigh', 'https://en.wikipedia.org/wiki/Cania_Gorge_National_Park']"
Q94,What is the name of the album Koster wrote?,The 2nd Imaginary Symphony For Cloudmaking,https://en.wikipedia.org/wiki/The_2nd_Imaginary_Symphony_for_Cloudmaking,The 2nd Imaginary Symphony For Cloudmaking,1.0,1,1,1.6944360733032227,"['https://en.wikipedia.org/wiki/The_2nd_Imaginary_Symphony_for_Cloudmaking', 'https://en.wikipedia.org/wiki/Rude_Awakening_(Megadeth_album)', 'https://en.wikipedia.org/wiki/Oasis_discography', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Melodie_MC', 'https://en.wikipedia.org/wiki/The_Last_Rose', 'https://en.wikipedia.org/wiki/I_(soundtrack)', 'https://en.wikipedia.org/wiki/Doot-Doot', 'https://en.wikipedia.org/wiki/Melodie_MC', 'https://en.wikipedia.org/wiki/Surveillance_(FM_album)']"
Q95,What was the name of John Normansell's wife? _ .Options:A John Normansell's wifeB John Normansell's wifeC John Normansell's wifeD John Normansell's wifeAnswer:A,A,https://en.wikipedia.org/wiki/John_Normansell,B,0.3333333333333333,0,1,0.8490526676177979,"['https://en.wikipedia.org/wiki/Richard_fitz_Eustace', 'https://en.wikipedia.org/wiki/Once_a_Runner', 'https://en.wikipedia.org/wiki/John_Normansell', 'https://en.wikipedia.org/wiki/The_White_Heather', 'https://en.wikipedia.org/wiki/Born_to_Sing_the_Blues', 'https://en.wikipedia.org/wiki/With_a_Little_Help_from_My_Friends', 'https://en.wikipedia.org/wiki/St_Laurence_Pountney', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Giustino_(Handel)', 'https://en.wikipedia.org/wiki/Jackie_Jameson']"
Q96,What was the name of the plant pathologist who praised the scientific works of F.A.Babayev? Answer: Prof. Dr. Stephen Wilhelm,"— Baku, Azerbaijan: 1977; The use of pesticides in agriculture of Azerbaijan SSR.",https://en.wikipedia.org/wiki/Firuddin_Babayev,Prof. Dr. Stephen Wilhelm,1.0,0,1,1.3322198390960693,"['https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Alexander_Herzen_Foundation', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Dr._Brinks_%26_Dr._Brinks']"
